date,start_time,visitor,visitor_pts,home,home_pts,link,ot,attendance,notes
2008-12-03,9:00 pm,Miami Heat,93,Utah Jazz,89,Box Score,,19911,
2008-12-03,7:00 pm,Portland Trail Blazers,98,Washington Wizards,92,Box Score,,12802,
2008-12-04,8:00 pm,Phoenix Suns,97,Dallas Mavericks,112,Box Score,,19813,
2008-12-04,10:30 pm,San Antonio Spurs,108,Denver Nuggets,91,Box Score,,15866,
2008-12-05,7:30 pm,New York Knicks,95,Atlanta Hawks,98,Box Score,,16366,
2008-12-05,8:00 pm,Portland Trail Blazers,78,Boston Celtics,93,Box Score,,18624,
2008-12-05,7:30 pm,Indiana Pacers,73,Cleveland Cavaliers,97,Box Score,,20562,
2008-12-05,8:00 pm,Philadelphia 76ers,96,Detroit Pistons,91,Box Score,,22076,
2008-12-05,8:30 pm,Golden State Warriors,112,Houston Rockets,131,Box Score,,14438,
2008-12-05,8:00 pm,Los Angeles Clippers,81,Memphis Grizzlies,93,Box Score,,10484,
2008-12-05,8:30 pm,Charlotte Bobcats,96,Milwaukee Bucks,101,Box Score,,14875,
2008-12-05,7:30 pm,Minnesota Timberwolves,84,New Jersey Nets,113,Box Score,,15364,
2008-12-05,7:00 pm,Oklahoma City Thunder,89,Orlando Magic,98,Box Score,,16812,
2008-12-05,10:30 pm,Toronto Raptors,87,Utah Jazz,114,Box Score,,19911,
2008-12-05,7:00 pm,Los Angeles Lakers,106,Washington Wizards,104,Box Score,,20173,
2008-12-06,7:00 pm,Cleveland Cavaliers,94,Charlotte Bobcats,74,Box Score,,19133,
2008-12-06,8:30 pm,Washington Wizards,110,Chicago Bulls,117,Box Score,,21741,
2008-12-06,8:30 pm,Atlanta Hawks,98,Dallas Mavericks,100,Box Score,,19966,
2008-12-06,7:30 pm,Oklahoma City Thunder,99,Miami Heat,105,Box Score,,17585,
2008-12-06,8:00 pm,Los Angeles Clippers,107,Minnesota Timberwolves,84,Box Score,,10863,
2008-12-06,8:00 pm,Memphis Grizzlies,87,New Orleans Hornets,106,Box Score,,16822,
2008-12-06,7:30 pm,New Jersey Nets,95,Philadelphia 76ers,84,Box Score,,13096,
2008-12-06,9:00 pm,Utah Jazz,104,Phoenix Suns,106,Box Score,,18422,
2008-12-06,10:00 pm,Denver Nuggets,118,Sacramento Kings,85,Box Score,,12322,
2008-12-06,8:30 pm,Golden State Warriors,88,San Antonio Spurs,123,Box Score,,17740,
2008-12-07,6:00 pm,Boston Celtics,122,Indiana Pacers,117,Box Score,OT,16102,
2008-12-07,9:30 pm,Milwaukee Bucks,92,Los Angeles Lakers,105,Box Score,,18997,
2008-12-07,12:00 pm,Detroit Pistons,92,New York Knicks,104,Box Score,,19763,
2008-12-07,1:00 pm,Portland Trail Blazers,98,Toronto Raptors,97,Box Score,,17671,
2008-12-08,10:30 pm,Orlando Magic,95,Los Angeles Clippers,88,Box Score,,15222,
2008-12-08,8:00 pm,Houston Rockets,97,Memphis Grizzlies,109,Box Score,,10691,
2008-12-08,7:30 pm,Charlotte Bobcats,96,Miami Heat,100,Box Score,,15024,
2008-12-08,8:00 pm,Golden State Warriors,112,Oklahoma City Thunder,102,Box Score,,17854,
2008-12-09,8:30 pm,New York Knicks,100,Chicago Bulls,105,Box Score,,19519,
2008-12-09,7:00 pm,Toronto Raptors,94,Cleveland Cavaliers,114,Box Score,,20049,
2008-12-09,8:30 pm,San Antonio Spurs,133,Dallas Mavericks,126,Box Score,2OT,19937,
2008-12-09,8:30 pm,Atlanta Hawks,84,Houston Rockets,92,Box Score,,16439,
2008-12-09,8:00 pm,Utah Jazz,99,Minnesota Timberwolves,96,Box Score,,10745,
2008-12-09,9:00 pm,Milwaukee Bucks,110,Phoenix Suns,125,Box Score,,18422,
2008-12-09,10:00 pm,Orlando Magic,109,Portland Trail Blazers,108,Box Score,,20642,
2008-12-09,10:00 pm,Los Angeles Lakers,101,Sacramento Kings,113,Box Score,,16068,
2008-12-09,7:00 pm,Detroit Pistons,94,Washington Wizards,107,Box Score,,14707,
2008-12-10,9:00 pm,Minnesota Timberwolves,105,Denver Nuggets,116,Box Score,,14007,
2008-12-10,10:30 pm,Milwaukee Bucks,96,Golden State Warriors,119,Box Score,,18375,
2008-12-10,10:30 pm,Phoenix Suns,110,Los Angeles Lakers,115,Box Score,,18997,
2008-12-10,7:30 pm,New York Knicks,121,New Jersey Nets,109,Box Score,,16722,
2008-12-10,8:00 pm,Charlotte Bobcats,89,New Orleans Hornets,105,Box Score,,15750,
2008-12-10,8:00 pm,Memphis Grizzlies,108,Oklahoma City Thunder,102,Box Score,,18009,
2008-12-10,8:00 pm,Cleveland Cavaliers,101,Philadelphia 76ers,93,Box Score,,15550,
2008-12-10,8:30 pm,Atlanta Hawks,89,San Antonio Spurs,95,Box Score,,18161,
2008-12-10,7:00 pm,Indiana Pacers,88,Toronto Raptors,101,Box Score,,17877,
2008-12-11,8:30 pm,Charlotte Bobcats,90,Dallas Mavericks,95,Box Score,,19736,
2008-12-11,10:30 pm,Portland Trail Blazers,88,Utah Jazz,97,Box Score,,19911,
2008-12-11,8:00 pm,Boston Celtics,122,Washington Wizards,88,Box Score,,20173,
2008-12-12,8:00 pm,New Orleans Hornets,82,Boston Celtics,94,Box Score,,18624,
2008-12-12,7:30 pm,Philadelphia 76ers,72,Cleveland Cavaliers,88,Box Score,,20562,
2008-12-12,8:00 pm,Indiana Pacers,110,Detroit Pistons,114,Box Score,,22076,
2008-12-12,10:30 pm,Houston Rockets,119,Golden State Warriors,108,Box Score,,19276,
2008-12-12,10:30 pm,Sacramento Kings,103,Los Angeles Lakers,112,Box Score,,18997,
2008-12-12,8:00 pm,Chicago Bulls,96,Memphis Grizzlies,103,Box Score,,17132,
2008-12-12,7:30 pm,Atlanta Hawks,87,Miami Heat,73,Box Score,,19600,
2008-12-12,8:00 pm,San Antonio Spurs,98,Minnesota Timberwolves,86,Box Score,,15336,
2008-12-12,7:30 pm,Toronto Raptors,101,New Jersey Nets,79,Box Score,,13926,
2008-12-12,9:00 pm,Orlando Magic,112,Phoenix Suns,113,Box Score,,18422,
2008-12-12,10:00 pm,Los Angeles Clippers,120,Portland Trail Blazers,112,Box Score,2OT,20558,
2008-12-13,7:00 pm,Cleveland Cavaliers,92,Atlanta Hawks,97,Box Score,,19200,
2008-12-13,7:00 pm,Detroit Pistons,90,Charlotte Bobcats,86,Box Score,,17373,
2008-12-13,8:30 pm,New Jersey Nets,104,Chicago Bulls,113,Box Score,,21751,
2008-12-13,8:30 pm,Oklahoma City Thunder,99,Dallas Mavericks,103,Box Score,,20190,
2008-12-13,9:00 pm,Golden State Warriors,105,Denver Nuggets,123,Box Score,,15322,
2008-12-13,10:30 pm,Houston Rockets,82,Los Angeles Clippers,95,Box Score,,16203,
2008-12-13,8:30 pm,Indiana Pacers,103,Milwaukee Bucks,121,Box Score,,14921,
2008-12-13,7:30 pm,Washington Wizards,89,Philadelphia 76ers,104,Box Score,,15865,
2008-12-13,10:00 pm,New York Knicks,114,Sacramento Kings,90,Box Score,,12155,
2008-12-13,9:00 pm,Orlando Magic,103,Utah Jazz,94,Box Score,,19911,
2008-12-14,9:30 pm,Minnesota Timberwolves,86,Los Angeles Lakers,98,Box Score,,18997,
2008-12-14,4:00 pm,Miami Heat,86,Memphis Grizzlies,102,Box Score,,12271,
2008-12-14,7:00 pm,Oklahoma City Thunder,104,San Antonio Spurs,109,Box Score,,17419,
2008-12-14,12:30 pm,New Orleans Hornets,99,Toronto Raptors,91,Box Score,,18537,
2008-12-15,7:00 pm,Charlotte Bobcats,79,Atlanta Hawks,83,Box Score,,12733,
2008-12-15,7:30 pm,Utah Jazz,91,Boston Celtics,100,Box Score,,18624,
2008-12-15,8:30 pm,Denver Nuggets,98,Dallas Mavericks,88,Box Score,,19969,
2008-12-15,10:30 pm,Orlando Magic,109,Golden State Warriors,98,Box Score,,18844,
2008-12-15,7:30 pm,Milwaukee Bucks,98,Miami Heat,83,Box Score,,15029,
2008-12-15,9:00 pm,New York Knicks,103,Phoenix Suns,111,Box Score,,18422,
2008-12-15,10:00 pm,Minnesota Timberwolves,103,Sacramento Kings,118,Box Score,,10593,
2008-12-15,7:00 pm,New Jersey Nets,94,Toronto Raptors,87,Box Score,,18561,
2008-12-15,7:00 pm,Indiana Pacers,118,Washington Wizards,98,Box Score,,14502,
2008-12-16,7:00 pm,Chicago Bulls,101,Charlotte Bobcats,110,Box Score,OT,11225,
2008-12-16,8:30 pm,Denver Nuggets,96,Houston Rockets,108,Box Score,,17737,
2008-12-16,10:30 pm,New York Knicks,114,Los Angeles Lakers,116,Box Score,,18997,
2008-12-16,8:00 pm,New Orleans Hornets,91,Memphis Grizzlies,84,Box Score,,10231,
2008-12-16,8:00 pm,Los Angeles Clippers,98,Oklahoma City Thunder,88,Box Score,,18275,
2008-12-16,10:00 pm,Sacramento Kings,77,Portland Trail Blazers,109,Box Score,,20005,
2008-12-17,7:00 pm,Boston Celtics,88,Atlanta Hawks,85,Box Score,,18729,
2008-12-17,8:30 pm,Los Angeles Clippers,109,Chicago Bulls,115,Box Score,OT,20102,
2008-12-17,7:30 pm,Washington Wizards,74,Detroit Pistons,88,Box Score,,22076,
2008-12-17,7:00 pm,Golden State Warriors,120,Indiana Pacers,127,Box Score,,11151,
2008-12-17,8:00 pm,Cleveland Cavaliers,93,Minnesota Timberwolves,70,Box Score,,14899,
2008-12-17,7:30 pm,Utah Jazz,103,New Jersey Nets,92,Box Score,,12542,
2008-12-17,9:30 pm,San Antonio Spurs,83,New Orleans Hornets,90,Box Score,,16593,
2008-12-17,7:00 pm,Milwaukee Bucks,88,Philadelphia 76ers,93,Box Score,,11538,
2008-12-17,7:00 pm,Dallas Mavericks,96,Toronto Raptors,86,Box Score,,18832,
2008-12-18,8:00 pm,San Antonio Spurs,78,Orlando Magic,90,Box Score,,17461,
2008-12-18,10:30 pm,Phoenix Suns,119,Portland Trail Blazers,124,Box Score,,20650,
2008-12-19,7:30 pm,Golden State Warriors,99,Atlanta Hawks,115,Box Score,,16768,
2008-12-19,7:30 pm,Chicago Bulls,108,Boston Celtics,126,Box Score,,18624,
2008-12-19,10:30 pm,Cleveland Cavaliers,105,Denver Nuggets,88,Box Score,,19155,
2008-12-19,8:00 pm,Utah Jazz,120,Detroit Pistons,114,Box Score,2OT,22076,
2008-12-19,8:30 pm,Sacramento Kings,96,Houston Rockets,107,Box Score,,18271,
2008-12-19,7:00 pm,Los Angeles Clippers,117,Indiana Pacers,109,Box Score,2OT,12653,
2008-12-19,8:00 pm,Charlotte Bobcats,112,Memphis Grizzlies,83,Box Score,,11869,
2008-12-19,8:00 pm,Los Angeles Lakers,87,Miami Heat,89,Box Score,,19600,
2008-12-19,7:30 pm,Dallas Mavericks,97,New Jersey Nets,121,Box Score,,9889,
2008-12-19,7:30 pm,Milwaukee Bucks,105,New York Knicks,81,Box Score,,19009,
2008-12-19,8:00 pm,Toronto Raptors,83,Oklahoma City Thunder,91,Box Score,,18806,
2008-12-19,7:00 pm,Philadelphia 76ers,109,Washington Wizards,103,Box Score,,18323,
2008-12-20,7:00 pm,Golden State Warriors,110,Charlotte Bobcats,103,Box Score,,13068,
2008-12-20,8:30 pm,Utah Jazz,98,Chicago Bulls,106,Box Score,,22046,
2008-12-20,8:30 pm,Los Angeles Clippers,85,Milwaukee Bucks,119,Box Score,,15014,
2008-12-20,8:00 pm,Houston Rockets,109,Minnesota Timberwolves,102,Box Score,,12115,
2008-12-20,8:00 pm,Miami Heat,106,New Jersey Nets,103,Box Score,,14139,
2008-12-20,8:00 pm,Sacramento Kings,90,New Orleans Hornets,99,Box Score,,16869,
2008-12-20,7:00 pm,Los Angeles Lakers,103,Orlando Magic,106,Box Score,,17461,
2008-12-20,7:30 pm,Indiana Pacers,95,Philadelphia 76ers,94,Box Score,,14599,
2008-12-20,9:00 pm,Denver Nuggets,101,Phoenix Suns,108,Box Score,,18422,
2008-12-20,8:30 pm,Toronto Raptors,97,San Antonio Spurs,107,Box Score,,17227,
2008-12-21,2:00 pm,Detroit Pistons,78,Atlanta Hawks,85,Box Score,,15233,
2008-12-21,6:00 pm,New York Knicks,105,Boston Celtics,124,Box Score,,18624,
2008-12-21,7:00 pm,Cleveland Cavaliers,102,Oklahoma City Thunder,91,Box Score,,19136,
2008-12-21,6:00 pm,Dallas Mavericks,97,Washington Wizards,86,Box Score,,15582,
2008-12-22,9:00 pm,Portland Trail Blazers,89,Denver Nuggets,97,Box Score,,18611,
2008-12-22,10:30 pm,Toronto Raptors,97,Los Angeles Clippers,75,Box Score,,16094,
2008-12-22,8:00 pm,Los Angeles Lakers,105,Memphis Grizzlies,96,Box Score,,17456,
2008-12-22,7:30 pm,Houston Rockets,114,New Jersey Nets,91,Box Score,,16303,
2008-12-22,7:00 pm,Golden State Warriors,81,Orlando Magic,113,Box Score,,17461,
2008-12-22,8:30 pm,Sacramento Kings,85,San Antonio Spurs,101,Box Score,,18372,
2008-12-23,7:00 pm,Oklahoma City Thunder,88,Atlanta Hawks,99,Box Score,,12138,
2008-12-23,7:30 pm,Philadelphia 76ers,91,Boston Celtics,110,Box Score,,18624,
2008-12-23,7:00 pm,Washington Wizards,72,Charlotte Bobcats,80,Box Score,,13776,
2008-12-23,7:00 pm,Houston Rockets,90,Cleveland Cavaliers,99,Box Score,,20562,
2008-12-23,8:30 pm,Memphis Grizzlies,82,Dallas Mavericks,100,Box Score,,20200,
2008-12-23,8:00 pm,Chicago Bulls,98,Detroit Pistons,104,Box Score,,22076,
2008-12-23,7:00 pm,New Jersey Nets,108,Indiana Pacers,107,Box Score,,11272,
2008-12-23,7:30 pm,Golden State Warriors,88,Miami Heat,96,Box Score,,17862,
2008-12-23,8:00 pm,Utah Jazz,86,Milwaukee Bucks,94,Box Score,,14888,
2008-12-23,8:00 pm,Los Angeles Lakers,100,New Orleans Hornets,87,Box Score,,18405,
2008-12-23,10:00 pm,Denver Nuggets,92,Portland Trail Blazers,101,Box Score,,20007,
2008-12-23,8:30 pm,Minnesota Timberwolves,93,San Antonio Spurs,99,Box Score,,17996,
2008-12-25,8:00 pm,Washington Wizards,89,Cleveland Cavaliers,93,Box Score,,20562,
2008-12-25,5:00 pm,Boston Celtics,83,Los Angeles Lakers,92,Box Score,,18997,
2008-12-25,12:00 pm,New Orleans Hornets,68,Orlando Magic,88,Box Score,,17461,
2008-12-25,2:30 pm,San Antonio Spurs,91,Phoenix Suns,90,Box Score,,18422,
2008-12-25,10:30 pm,Dallas Mavericks,102,Portland Trail Blazers,94,Box Score,,20643,
2008-12-26,9:00 pm,Philadelphia 76ers,101,Denver Nuggets,105,Box Score,,19155,
2008-12-26,8:00 pm,Oklahoma City Thunder,88,Detroit Pistons,90,Box Score,,22076,
2008-12-26,10:30 pm,Boston Celtics,89,Golden State Warriors,99,Box Score,,19596,
2008-12-26,8:00 pm,Indiana Pacers,105,Memphis Grizzlies,108,Box Score,,12346,
2008-12-26,5:00 pm,Chicago Bulls,77,Miami Heat,90,Box Score,,19600,
2008-12-26,7:30 pm,Charlotte Bobcats,95,New Jersey Nets,87,Box Score,,16852,
2008-12-26,8:00 pm,Houston Rockets,79,New Orleans Hornets,88,Box Score,,18326,
2008-12-26,7:30 pm,Minnesota Timberwolves,120,New York Knicks,107,Box Score,,19763,
2008-12-26,10:00 pm,Toronto Raptors,107,Sacramento Kings,101,Box Score,,12059,
2008-12-26,9:00 pm,Dallas Mavericks,88,Utah Jazz,97,Box Score,,19911,
2008-12-27,7:00 pm,Chicago Bulls,117,Atlanta Hawks,129,Box Score,,18031,
2008-12-27,7:00 pm,New Jersey Nets,114,Charlotte Bobcats,103,Box Score,OT,15837,
2008-12-27,8:30 pm,Utah Jazz,115,Houston Rockets,120,Box Score,2OT,18245,
2008-12-27,8:30 pm,Detroit Pistons,87,Milwaukee Bucks,76,Box Score,,17086,
2008-12-27,8:00 pm,Orlando Magic,118,Minnesota Timberwolves,94,Box Score,,17003,
2008-12-27,10:00 pm,Toronto Raptors,89,Portland Trail Blazers,102,Box Score,,20588,
2008-12-27,8:30 pm,Memphis Grizzlies,103,San Antonio Spurs,106,Box Score,2OT,18797,
2008-12-27,7:00 pm,Oklahoma City Thunder,95,Washington Wizards,104,Box Score,,16181,
2008-12-28,7:00 pm,Miami Heat,86,Cleveland Cavaliers,93,Box Score,,20562,
2008-12-28,7:00 pm,New Orleans Hornets,105,Indiana Pacers,103,Box Score,,14374,
2008-12-28,3:30 pm,Dallas Mavericks,98,Los Angeles Clippers,76,Box Score,,16685,
2008-12-28,9:30 pm,Golden State Warriors,113,Los Angeles Lakers,130,Box Score,,18997,
2008-12-28,1:00 pm,Denver Nuggets,117,New York Knicks,110,Box Score,,19763,
2008-12-28,9:00 pm,Boston Celtics,108,Sacramento Kings,63,Box Score,,16029,
2008-12-29,7:00 pm,Denver Nuggets,91,Atlanta Hawks,109,Box Score,,17131,
2008-12-29,7:30 pm,Orlando Magic,82,Detroit Pistons,88,Box Score,,22076,
2008-12-29,10:30 pm,Toronto Raptors,111,Golden State Warriors,117,Box Score,,19596,
2008-12-29,8:30 pm,Washington Wizards,89,Houston Rockets,87,Box Score,,18278,
2008-12-29,8:00 pm,Memphis Grizzlies,98,Minnesota Timberwolves,108,Box Score,OT,12207,
2008-12-29,7:30 pm,Chicago Bulls,100,New Jersey Nets,87,Box Score,,18786,
2008-12-29,8:00 pm,Phoenix Suns,110,Oklahoma City Thunder,102,Box Score,,19136,
2008-12-29,9:00 pm,Philadelphia 76ers,95,Utah Jazz,112,Box Score,,19911,
2008-12-30,7:00 pm,New York Knicks,93,Charlotte Bobcats,89,Box Score,,15108,
2008-12-30,8:30 pm,Minnesota Timberwolves,100,Dallas Mavericks,107,Box Score,,20264,
2008-12-30,7:00 pm,Atlanta Hawks,110,Indiana Pacers,104,Box Score,,13762,
2008-12-30,8:00 pm,Phoenix Suns,101,Memphis Grizzlies,89,Box Score,,14471,
2008-12-30,7:30 pm,Cleveland Cavaliers,95,Miami Heat,104,Box Score,,19600,
2008-12-30,8:00 pm,Washington Wizards,85,New Orleans Hornets,97,Box Score,,18021,
2008-12-30,10:00 pm,Boston Celtics,86,Portland Trail Blazers,91,Box Score,,20651,
2008-12-30,10:00 pm,Los Angeles Clippers,90,Sacramento Kings,92,Box Score,,11420,
2008-12-30,8:30 pm,Milwaukee Bucks,100,San Antonio Spurs,98,Box Score,,18797,
2008-12-31,2:00 pm,Orlando Magic,113,Chicago Bulls,94,Box Score,,21861,
2008-12-31,3:00 pm,New Jersey Nets,75,Detroit Pistons,83,Box Score,,22076,
2008-12-31,7:00 pm,Milwaukee Bucks,81,Houston Rockets,85,Box Score,,18228,
2008-12-31,9:30 pm,Philadelphia 76ers,100,Los Angeles Clippers,92,Box Score,,14021,
2008-12-31,8:00 pm,Golden State Warriors,100,Oklahoma City Thunder,107,Box Score,,18229,
2008-12-31,7:00 pm,Denver Nuggets,114,Toronto Raptors,107,Box Score,,18879,
2009-01-02,7:30 pm,Washington Wizards,83,Boston Celtics,108,Box Score,,18624,
2009-01-02,7:30 pm,Chicago Bulls,92,Cleveland Cavaliers,117,Box Score,,20562,
2009-01-02,8:30 pm,Philadelphia 76ers,86,Dallas Mavericks,96,Box Score,,20327,
2009-01-02,8:00 pm,Sacramento Kings,92,Detroit Pistons,98,Box Score,,22076,
2009-01-02,10:30 pm,Utah Jazz,100,Los Angeles Lakers,113,Box Score,,18997,
2009-01-02,8:00 pm,San Antonio Spurs,91,Memphis Grizzlies,80,Box Score,,12597,
2009-01-02,8:30 pm,Charlotte Bobcats,75,Milwaukee Bucks,103,Box Score,,15107,
2009-01-02,8:00 pm,Golden State Warriors,108,Minnesota Timberwolves,115,Box Score,,11921,
2009-01-02,7:30 pm,Atlanta Hawks,91,New Jersey Nets,93,Box Score,OT,16851,
2009-01-02,7:30 pm,Indiana Pacers,105,New York Knicks,103,Box Score,,19763,
2009-01-02,8:00 pm,Denver Nuggets,122,Oklahoma City Thunder,120,Box Score,,18613,
2009-01-02,7:00 pm,Miami Heat,76,Orlando Magic,86,Box Score,,17461,
2009-01-02,9:00 pm,Los Angeles Clippers,98,Phoenix Suns,106,Box Score,,18422,
2009-01-02,10:00 pm,New Orleans Hornets,92,Portland Trail Blazers,77,Box Score,,20708,
2009-01-02,7:00 pm,Houston Rockets,73,Toronto Raptors,94,Box Score,,19800,
2009-01-03,7:00 pm,Houston Rockets,100,Atlanta Hawks,103,Box Score,,16740,
2009-01-03,7:00 pm,Milwaukee Bucks,92,Charlotte Bobcats,102,Box Score,,14201,
2009-01-03,8:30 pm,Minnesota Timberwolves,102,Chicago Bulls,92,Box Score,,20516,
2009-01-03,9:00 pm,New Orleans Hornets,100,Denver Nuggets,105,Box Score,,19614,
2009-01-03,6:00 pm,Sacramento Kings,117,Indiana Pacers,122,Box Score,,12765,
2009-01-03,7:30 pm,New Jersey Nets,96,Miami Heat,101,Box Score,OT,19600,
2009-01-03,8:30 pm,Philadelphia 76ers,106,San Antonio Spurs,108,Box Score,,18797,
2009-01-04,3:30 pm,Detroit Pistons,88,Los Angeles Clippers,87,Box Score,,17968,
2009-01-04,9:30 pm,Portland Trail Blazers,86,Los Angeles Lakers,100,Box Score,,18997,
2009-01-04,4:00 pm,Dallas Mavericks,82,Memphis Grizzlies,102,Box Score,,11731,
2009-01-04,6:00 pm,Boston Celtics,88,New York Knicks,100,Box Score,,19763,
2009-01-04,12:30 pm,Orlando Magic,102,Toronto Raptors,108,Box Score,,19322,
2009-01-04,1:00 pm,Cleveland Cavaliers,77,Washington Wizards,80,Box Score,,20173,
2009-01-05,9:00 pm,Indiana Pacers,115,Denver Nuggets,135,Box Score,,14255,
2009-01-05,7:30 pm,San Antonio Spurs,91,Miami Heat,84,Box Score,,19600,
2009-01-05,8:00 pm,Toronto Raptors,97,Milwaukee Bucks,107,Box Score,,12599,
2009-01-05,7:30 pm,Sacramento Kings,90,New Jersey Nets,98,Box Score,,12314,
2009-01-05,9:00 pm,Golden State Warriors,114,Utah Jazz,119,Box Score,,19911,
2009-01-06,7:00 pm,Boston Celtics,106,Charlotte Bobcats,114,Box Score,OT,17112,
2009-01-06,8:30 pm,Sacramento Kings,94,Chicago Bulls,99,Box Score,,18060,
2009-01-06,8:30 pm,Los Angeles Clippers,102,Dallas Mavericks,107,Box Score,,19794,
2009-01-06,10:30 pm,New Orleans Hornets,116,Los Angeles Lakers,105,Box Score,,18997,
2009-01-06,8:00 pm,Minnesota Timberwolves,94,Memphis Grizzlies,87,Box Score,,10156,
2009-01-06,8:00 pm,New York Knicks,99,Oklahoma City Thunder,107,Box Score,,18487,
2009-01-06,7:00 pm,Washington Wizards,80,Orlando Magic,89,Box Score,,16011,
2009-01-06,7:00 pm,Houston Rockets,96,Philadelphia 76ers,104,Box Score,,14858,
2009-01-07,7:00 pm,Orlando Magic,106,Atlanta Hawks,102,Box Score,,13748,
2009-01-07,7:30 pm,Houston Rockets,89,Boston Celtics,85,Box Score,,18624,
2009-01-07,7:00 pm,Charlotte Bobcats,81,Cleveland Cavaliers,111,Box Score,,20562,
2009-01-07,9:00 pm,Miami Heat,97,Denver Nuggets,108,Box Score,,15459,
2009-01-07,10:30 pm,Los Angeles Lakers,114,Golden State Warriors,106,Box Score,,19596,
2009-01-07,8:00 pm,Philadelphia 76ers,110,Milwaukee Bucks,105,Box Score,,13381,
2009-01-07,8:00 pm,Oklahoma City Thunder,87,Minnesota Timberwolves,129,Box Score,,10272,
2009-01-07,7:30 pm,Memphis Grizzlies,89,New Jersey Nets,100,Box Score,,11552,
2009-01-07,9:00 pm,Indiana Pacers,113,Phoenix Suns,110,Box Score,,18422,
2009-01-07,10:00 pm,Detroit Pistons,83,Portland Trail Blazers,84,Box Score,,20644,
2009-01-07,9:00 pm,New Orleans Hornets,90,Utah Jazz,116,Box Score,,19911,
2009-01-07,7:00 pm,Toronto Raptors,99,Washington Wizards,93,Box Score,,13864,
2009-01-08,8:30 pm,New York Knicks,94,Dallas Mavericks,99,Box Score,,19779,
2009-01-08,8:30 pm,Los Angeles Clippers,84,San Antonio Spurs,106,Box Score,,17873,
2009-01-09,8:30 pm,Washington Wizards,86,Chicago Bulls,98,Box Score,,20125,
2009-01-09,8:00 pm,Boston Celtics,83,Cleveland Cavaliers,98,Box Score,,20562,
2009-01-09,9:00 pm,Detroit Pistons,93,Denver Nuggets,90,Box Score,,19682,
2009-01-09,10:30 pm,Indiana Pacers,119,Los Angeles Lakers,121,Box Score,,18997,
2009-01-09,8:30 pm,New Jersey Nets,102,Milwaukee Bucks,104,Box Score,,15768,
2009-01-09,8:00 pm,Los Angeles Clippers,80,New Orleans Hornets,107,Box Score,,17815,
2009-01-09,8:00 pm,Houston Rockets,98,Oklahoma City Thunder,96,Box Score,,19136,
2009-01-09,7:00 pm,Atlanta Hawks,87,Orlando Magic,121,Box Score,,17461,
2009-01-09,7:00 pm,Charlotte Bobcats,87,Philadelphia 76ers,93,Box Score,,14235,
2009-01-09,10:30 pm,Dallas Mavericks,100,Phoenix Suns,128,Box Score,,18422,
2009-01-09,10:00 pm,Miami Heat,119,Sacramento Kings,115,Box Score,OT,12587,
2009-01-09,7:00 pm,Memphis Grizzlies,82,Toronto Raptors,103,Box Score,,18486,
2009-01-10,8:30 pm,Oklahoma City Thunder,109,Chicago Bulls,98,Box Score,OT,20469,
2009-01-10,8:30 pm,New York Knicks,76,Houston Rockets,96,Box Score,,18280,
2009-01-10,8:00 pm,Milwaukee Bucks,104,Minnesota Timberwolves,106,Box Score,,15007,
2009-01-10,10:00 pm,Golden State Warriors,100,Portland Trail Blazers,113,Box Score,,20687,
2009-01-10,9:00 pm,Detroit Pistons,82,Utah Jazz,99,Box Score,,19911,
2009-01-10,7:00 pm,Charlotte Bobcats,92,Washington Wizards,89,Box Score,,20173,
2009-01-11,2:00 pm,Philadelphia 76ers,109,Atlanta Hawks,94,Box Score,,15079,
2009-01-11,9:00 pm,Indiana Pacers,117,Golden State Warriors,120,Box Score,,18262,
2009-01-11,3:30 pm,Phoenix Suns,109,Los Angeles Clippers,103,Box Score,,17307,
2009-01-11,9:30 pm,Miami Heat,105,Los Angeles Lakers,108,Box Score,,18997,
2009-01-11,9:00 pm,Dallas Mavericks,95,Sacramento Kings,102,Box Score,,12294,
2009-01-11,8:30 pm,Orlando Magic,105,San Antonio Spurs,98,Box Score,,18216,
